Campaign,UnitID,Visitnr,SampleID,SiteID,Adm,Date,Type,Ware,Number,Weight,Fragment,Form,Fabric,Colour,Era,Period,Diameter,Inclusions,Decoration,Thickness,Parallel,Remarks
SLP-2004,553,1,1,,TS,,CER,IMP,1,,,,,,Prehistoric- Classic,IA-H,,,,,,
SLP-2004,624,1,1,,DL,,CER,IMP,6,,,,,,Prehistoric- Classic,IA-H,,,,,,
SLP-2004,663,1,1,,TS,,CER,IMP,1,,,,,,Prehistoric- Classic,IA-H,,,,,,
SLP-2004,1176,1,1,,JP,,CER,IMP,2,,,,,,Prehistoric- Classic,IA-H,,,,,,
SLP-2004,1196,1,1,,VDO,,CER,IMP,17,,,,,,Prehistoric- Classic,BA-H,,,,,,
SLP-2004,1266,1,1,,DL,,CER,IMP,1,,,,,,Prehistoric- Classic,IA-H,,,,,,
SLP-2004,338,1,1,,TS,,CER,IMP,1,,,,,,Prehistoric- Medieval,IA-M,,,,,,
SLP-2005,3001,1,1,,ML,22-11-2005 00:00:00,CER,IMP,1,30,w,,,L,Preroman,A/C,,,,,,
SLP-2005,3035,1,1,,ML,22-11-2005 00:00:00,CER,IMP,3,55,w,,,"M, L",Preroman,I/A,,,,,,
SLP-2005,2458,1,1,,jp,28-11-2005 00:00:00,CER,IMP,2,10,w,,,A,Protostoric,BA-H,,,,,,burnished
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,1,2,r,,,A,Protostoric,IA-A,,,,,,
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,7,55,w,,,A,Protostoric,IA-A,,,,,,
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,15,240,w,,,C,Protostoric,IA-H,,,,,,
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,1,55,h,,,F,Protostoric,IA-H,,,,,,
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,3,35,w/h,,,F,Protostoric,IA-H,,,,,,
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,1,15,w,,,G,Protostoric,IA-A,,,,,,
SLP-2005,2457,1,1,,jp,28-11-2005 00:00:00,CER,IMP,2,15,w/h,,,grey,Protostoric,IA-A,,,,,,
SLP-2005,2392,2,1,,jp,29-11-2005 00:00:00,CER,IMP,1,120,b,,,A,Protostoric- Classic,IA-H,,,,,,
SLP-2005,2392,2,1,,jp,29-11-2005 00:00:00,CER,IMP,1,10,r,,,G,Protostoric- Classic,IA-H,,,,,,
SLP-2005,2385,2,1,,jp,28-11-2005 00:00:00,CER,IMP,1,20,r,,,I,Protostoric- Classic,IA-R,,,,,,
SLP-2004,207,1,1,,ET,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,1 pres
SLP-2004,218,1,1,,ET,,CER,IMP,3,,,,,,Unidentified,UNI,,,,,,"1 pres., DS"
SLP-2004,546,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,1 preserved
SLP-2005,2128,1,1,,ET,9-11-2005 00:00:00,CER,IMP,3,30,w,,,,Unidentified,IA-R,,,,,,"3 joining fragments, black burnt, greyish burnished surface"
SLP-2005,2312,1,1,G 14,ET,14-11-2005 00:00:00,CER,IMP,1,25,r,,,I,Unidentified,IA-LR,,yes,no,,,"all impasto seems of late date: H-LR, but earlier cannot be surely excluded"
SLP-2005,2387,2,1,,ET,18-11-2005 00:00:00,CER,IMP,1,35,h,,,L,Unidentified,,,,,,,beginning of horizontal handle
SLP-2005,2155,1,1,,ET,9-11-2005 00:00:00,CER,IMP,1,15,,,,,Unidentified,IA/R,,,,,,"black burnt, surface greenish/grey, evtl. Base"
SLP-2004,174,1,1,,MR,,CER,IMP,2,,,,,,Unidentified,IA-H,,,,,,"black core+light brown surfaces,thick:storage jar/hellenistic?"
SLP-2004,333,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,COARSE
SLP-2004,376,1,1,,VDO,,CER,IMP,1,,w,,,,Unidentified,UNI,,,,,,CON INCLUSI NERI
SLP-2004,218,1,1,,ET,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,"cooking ware, preserved"
SLP-2005,2460,2,1,,ET,22-11-2005 00:00:00,CER,IMP,2,20,w,,,L,Unidentified,IA-H,,,,,,could also be late impasto
SLP-2005,2455,2,1,G17,ET,25-11-2005 00:00:00,CER,IMP,1,10,h,bowl?,,,Unidentified,IA/LR,,,,,,"dark grey fabric with burnished surface, start of horizontal handle"
SLP-2004,103,1,1,,ET,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,206,1,1,,ET,,CER,IMP,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,209,1,1,,TS,,CER,IMP,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,216,1,1,,ET,,CER,IMP,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,697,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1152,1,1,,TS/MIK,,CER,IMP,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1157,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1254,1,1,,DL,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,544,1,1,,ET,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,"DS, probably H"
SLP-2005,2312,1,1,G 14,ET,14-11-2005 00:00:00,CER,IMP,1,5,r,,,I,Unidentified,H-LR,,yes,no,,,form of rim is definitly 'late': LR?
SLP-2004,323,1,1,,,,CER,IMP,1,,b,,,,Unidentified,UNI,,,,,,IMP. NERO INCLUSI MEDIE
SLP-2005,2385,1,1,,ET,17-11-2005 00:00:00,CER,IMP,2,5,b/w,,,,Unidentified,,,,,,,"impasto fabric with burnished surface, quite thinwalled, in core and surface dark grey"
SLP-2005,2451,1,1,,ET,26-11-2005 00:00:00,CER,IMP,1,20,w,,,I,Unidentified,H/LR,,,,,,late impasto
SLP-2005,243,2,1,,ET,10-11-2005 00:00:00,CER,IMP,1,40,r,,,K,Unidentified,IA/A,,yes,no,,,"not one of the later rougher impastos, seems IA"
SLP-2005,2460,1,1,,ET,22-11-2005 00:00:00,CER,IMP,2,25,b,,,I,Unidentified,IA/H,,,,,,one base of very small vessel: miniaturistic?
SLP-2004,198,1,1,,MR,,CER,IMP,2,,,,,,Unidentified,UNI,,,,,,perhaps a very large cooking vessel. DS
SLP-2004,1147,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,preserved
SLP-2004,626,1,1,,ET,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,probably H
SLP-2005,2311,1,1,,ET,14-11-2005 00:00:00,CER,IMP,8,90,w,,,I,Unidentified,IA/R,,,,,,seems all 'modern'impasto from Hellenistic until maybe even LR times
SLP-2005,2453,1,1,,ET,26-11-2005 00:00:00,CER,IMP,19,370,,,,"I,L",Unidentified,H/LR,,,,,,"sp., late impasto, surprisingly big quantities, all kitchen ware"
SLP-2005,2312,1,1,G 14,ET,14-11-2005 00:00:00,CER,IMP,14,200,w,,,I,Unidentified,IA-LR,,,,,,"sp.,all black burnt, kitchen ware"
SLP-2004,19,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,thick imp: cooking ware
SLP-2004,1275,1,1,,DL,,CER,IMP,2,,,,,,Unidentified,UNI,,,,,,troppo piccoli
SLP-2004,675,1,1,,DL,,CER,IMP,9,,w,,,,Unidentified,UNI,,,,,,TS: CW/UN Hell.
SLP-2005,2321,1,1,,ET,15-11-2005 00:00:00,CER,IMP,12,115,,,,"I,L",Unidentified,IA/R,,,,,,"typical 'late' impasto, sp."
SLP-2005,2384,1,1,,ET,17-11-2005 00:00:00,CER,IMP,6,105,w,,,"I,L",Unidentified,,,,,,,very rough ware
SLP-2004,415,1,1,,,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,VERY THICK WALLED VESSEL
SLP-2005,2529,1,1,,ET,24-11-2005 00:00:00,CER,IMP,3,75,,b/w,,,Unidentified,BA-H,,,,,,very worn
SLP-2005,2455,2,1,G17,ET,25-11-2005 00:00:00,CER,IMP,1,15,w,,,,Unidentified,IA/LR,,,,,,wall fragment with 'bugna'
SLP-2005,2453,1,1,,ET,26-11-2005 00:00:00,CER,IMP,1,55,h,,,L,Unidentified,H/LR,,,,,,"wall fragment with start of lu, same iron age forms really persist until presumed LR context: incredible"
SLP-2005,2453,2,1,,ET,26-11-2005 00:00:00,CER,IMP,2,70,,,,I,Unidentified,,,,,,,wall fragments with horizontal relief band on outside
SLP-2005,2453,2,1,,ET,26-11-2005 00:00:00,CER,IMP,2,165,h,,,I,Unidentified,,,,,,,wall fragments with lugs with 'pen-en-steek' system
SLP-2005,243,3,1,,ET,10-11-2005 00:00:00,CER,IMP,1,35,b,,,I,Unidentified,,,,,,,"worn fragment, seems one of the H/R impastos"
SLP-2005,2453,1,1,,ET,26-11-2005 00:00:00,CER,IMP,1,1,r,carinated bowl?,,e,Unidentified,,,few,no,,,
SLP-2005,244,2,1,,ET,17-11-2005 00:00:00,CER,IMP,1,5,r,,,f,Unidentified,,,yes,no,,,
SLP-2005,2312,1,1,G 14,ET,14-11-2005 00:00:00,CER,IMP,1,5,r,,,I,Unidentified,IA-LR,,yes,no,,,
SLP-2005,2453,2,1,,ET,26-11-2005 00:00:00,CER,IMP,1,10,r,,,I,Unidentified,,,few,no,,,
SLP-2005,2453,1,1,,ET,26-11-2005 00:00:00,CER,IMP,1,1,r,,,I,Unidentified,H/LR,,few,no,,,
SLP-2005,2312,1,1,G 14,ET,14-11-2005 00:00:00,CER,IMP,1,50,b,,,L,Unidentified,H-LR,,yes,no,,,
SLP-2005,2119,1,1,,ET,9-11-2005 00:00:00,CER,IMP,1,5,w,,,A,Unidentified,IA/R,,,,,,
SLP-2005,258,3,1,,ET,7-11-2005 00:00:00,CER,IMP,1,20,w,,,I,Unidentified,,,,,,,
SLP-2005,2047,2,1,,ET,10-11-2005 00:00:00,CER,IMP,1,10,w,,,I,Unidentified,IA/R,,,,,,
SLP-2005,2309,1,1,,TS/ET,11-11-2005 00:00:00,CER,IMP,1,10,w,,,I,Unidentified,IA-H,,,,,,
SLP-2005,2322,1,1,,ET,14-11-2005 00:00:00,CER,IMP,5,25,w,,,I,Unidentified,H/LR,,,,,,
SLP-2005,2453,2,1,,ET,26-11-2005 00:00:00,CER,IMP,3,30,w,,,I,Unidentified,,,,,,,
SLP-2005,2379,1,1,,ML,16-11-2005 00:00:00,CER,IMP,1,1,,,,I,Unidentified,,,,,,,
SLP-2005,2456,1,1,,ET,29-11-2005 00:00:00,CER,IMP,5,65,w,,,"I, L",Unidentified,IA-LR,,,,,,
SLP-2005,2382,1,1,,ET,16-11-2005 00:00:00,CER,IMP,3,55,,,,"I,L",Unidentified,,,,,,,
SLP-2005,2385,1,1,,ET,17-11-2005 00:00:00,CER,IMP,4,50,w,,,L,Unidentified,,,,,,,
SLP-2005,3039,1,1,,ML,22-11-2005 00:00:00,CER,IMP,1,15,w,,,L,Unidentified,,,,,,,
SLP-2005,2449,1,1,,ET,19-11-2005 00:00:00,CER,IMP,2,10,w,,,"L, K",Unidentified,,,,,,,
SLP-2004,1191,1,1,,TS,,CER,IMP,1,,h,,,,Unidentified,UNI,,,,,,
SLP-2004,28,1,1,,TS,,CER,IMP,2,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,607,1,1,,JP,,CER,IMP,1,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,1179,1,1,,DL,,CER,IMP,2,,r,,,,Unidentified,UNI,,,,,,
SLP-2004,158,1,1,,DL,,CER,IMP,3,,uni,,,,Unidentified,UNI,,,,,,
SLP-2004,262,1,1,,DL,,CER,IMP,6,,uni,,,,Unidentified,UNI,,,,,,
SLP-2004,1179,1,1,,DL,,CER,IMP,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1181,1,1,,DL,,CER,IMP,8,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1182,1,1,,DL,,CER,IMP,5,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1225,1,1,,DL,,CER,IMP,18,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1242,1,1,,VDO,,CER,IMP,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2004,1248,1,1,,DL,,CER,IMP,1,,w,,,,Unidentified,UNI,,,,,,
SLP-2005,2320,1,1,,ET,14-11-2005 00:00:00,CER,IMP,3,50,w,,,,Unidentified,H-M,,,,,,
SLP-2005,2454,1,1,,ET,26-11-2005 00:00:00,CER,IMP,9,80,w,,,,Unidentified,,,,,,,
SLP-2004,195,1,1,,,,CER,IMP,2,,w/b,,,,Unidentified,UNI,,,,,,
SLP-2004,20,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,366,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,445,1,1,,DL,,CER,IMP,3,,,,,,Unidentified,UNI,,,,,,
SLP-2004,446,1,1,,DL,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,581,1,1,,BS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,648,1,1,,TS,,CER,IMP,1,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1177,1,1,,DL,,CER,IMP,2,,,,,,Unidentified,UNI,,,,,,
SLP-2004,1179,1,1,,DL,,CER,IMP,7,,,,,,Unidentified,UNI,,,,,,
SLP-2005,246,3,1,,ET/TS,11-11-2005 00:00:00,VAR,IS,1,325,,,,,Not recorded,UN,,,,,,Iron slag.
SLP-2005,2010,1,1,,TS,3-11-2005 00:00:00,CER,ITS,1,2,b,,,,Classic,R,no,no,no,"0,5","Ettlinger, 4.4.2","""Zeithorizont von Oberadern bis Haltern"":11 BC-9 AD"
SLP-2005,2011,2,1,,ET,7-11-2005 00:00:00,CER,ITS,2,1,w,,,,Classic,R,,,stamp,,,"2 joining fragments, very small, difficult to reconstruct stamp motive, possibly incision, 1-mid2 cent. AD"
SLP-2005,2010,1,1,,TS,3-11-2005 00:00:00,CER,ITS,1,5,b,plate,,a,Classic,R,no,no,no,"0,9",Ettlinger 19.3.2,Augustan-Tiberian date
SLP-2005,2458,1,1,,jp,28-11-2005 00:00:00,CER,ITS,1,1,w,,,a,Classic,r1,,,,,,bad quality but clear
SLP-2004,441,1,1,,,,CER,ITS,1,,r,,,,Classic,R1,,,,," no clear parallel, best: fomr 10 conspectus","difficult form, no clear parallel, best: form 10 conspectus"
SLP-2005,608,2,1,,TS,17-11-2005 00:00:00,CER,ITS,1,3,,,,,Classic,H3-R1,,,,,,DS: occassionally grabbed. Now in reference coll.
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,ITS,2,5,r,plate,,c,Classic,R,,,,,,Light coloured (d) clay in core
SLP-2004,424,2,1,,JP,,CER,ITS,1,,b,,,,Classic,R1,,,,,,nice plate
SLP-2005,3042,1,1,,ML,23-11-2005 00:00:00,CER,ITS,1,1,b,plate,,c,Classic,R,,,,,,Orange in core
SLP-2005,3145,1,1,,ML,25-11-2005 00:00:00,CER,ITS,1,1,w,plate,,c,Classic,R,,,,,Hayes 8a/b,"pinkish red in core, a rotella and two incised concentric lines underneath."
SLP-2005,3206,1,1,,ML,25-11-2005 00:00:00,CER,ITS,1,1,w,,,c,Classic,R,,,,,,"thinwalled, few mm. 2 fine horizontal incised lines. Light red slip, creamcoloured core."
SLP-2005,2332,1,1,,ML,15-11-2005 00:00:00,CER,ITS,1,1,,,,,Classic,R,,,,,"Conspectus, tav. 29, form 32, 32.3.1","Very strange rim for ITS, darker fabric and slip. Tardo-Italica-2nd half 1st c. A.D?"
SLP-2005,3043,1,1,,ML,22-11-2005 00:00:00,CER,ITS,1,1,w,,,a,Classic,R,,,,,,
SLP-2005,2010,2,1,,ET,7-11-2005 00:00:00,CER,ITS,2,2,w,plate,,b,Classic,R1,,,,,,
SLP-2005,243,2,1,,ET,10-11-2005 00:00:00,CER,ITS,1,1,w,,,b,Classic,R1,,,,,,
SLP-2005,3208,1,1,,ML,25-11-2005 00:00:00,CER,ITS,1,1,r,carena,,b1,Classic,R,,,,,,
SLP-2005,2291,1,1,,TS,10-11-2005 00:00:00,CER,ITS,1,5,,,,c,Classic,R1,,,,,,
SLP-2005,2047,1,1,,ET,3-11-2005 00:00:00,CER,ITS,1,5,w,,,,Classic,R1,,,,,,
SLP-2004,560,1,1,,JP,,CER,ITS,2,,w/b,,,,Unidentified,UNI,,,,,,
SLP-2005,2390,2,1,,jp,28-11-2005 00:00:00,CER,LAR,1,2,,,,,Classic,Classic,,,,,,to be checked
SLP-2004,154,1,1,,JJ,,CER,LGP,1,,n(eck),,,,Medieval- Subrecent,M-SR,,,,,,DS
SLP-2004,16,1,1,,JJ,,CER,LGP,1,,w,,,,Medieval- Subrecent,M-SR,,,,,,DS
SLP-2004,168,1,1,,JJ,,CER,LGP,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,574,1,1,,TS,,CER,LW,1,,,,,,Classic,H-R,,,,,,?????+ incision
SLP-2004,194,1,1,,,,CER,LW,4,,,,,,Classic,H-R,,,,,,LOOMWEIGHT OR ARCH.TER.
SLP-2004,1291,1,1,,MR,,CER,LW,1,,,,,,Classic,H-R,,,,,,poss loomweight but no hole
SLP-2005,2309,2,1,,JP,30-11-2005 00:00:00,CER,LW,1,335,,,,e1,Classic,H-R,,,,,,
SLP-2005,2309,2,1,,JP,30-11-2005 00:00:00,CER,LW,1,220,,,,e1,Classic,H-R,,,,,,
SLP-2004,421,1,1,,,,CER,LW,1,,,,,,Prehistoric- Classic,BA-R,,,,,,
SLP-2005,244,2,1,,ET,10-11-2005 00:00:00,CER,LW,1,35,,,,g,Unidentified,,,few,no,,"Dotta, Locri Epizefiri,Vol. III, 1989. About LWs","almost entire piece,one side black burnt, a stampo H? or perfect IA"
